Timestamp_s,Raw_Input,Standard_EMA,OneEuro,BVIC_Output,Stiffness_Alpha,Mode_State
2.7893,90.8875,33.7553,65.4768,35.1813,0.1835,0
2.8138,263.5875,45.2469,202.1576,86.6165,0.2252,1
2.8432,274.1750,56.6933,255.1595,135.8830,0.2627,1
2.8668,0.0000,53.8587,168.7552,103.4878,0.2384,0
2.9199,88.8250,55.6070,138.8587,100.3123,0.2166,0
2.9723,41.9375,54.9235,79.5106,88.8178,0.1969,0
2.9938,-16.6375,51.3455,29.3247,69.9184,0.1792,0
3.0163,-36.8500,46.9357,-9.0296,52.4836,0.1633,0
3.0388,0.0000,44.5889,-4.1513,44.6653,0.1490,0
3.1073,0.0000,42.3595,-1.1606,38.5877,0.1361,0
3.1614,128.2875,46.6559,43.0508,49.7520,0.1245,0
3.2023,117.5625,50.2012,80.9670,57.4835,0.1140,0
3.2295,36.5750,49.5199,70.0243,55.2961,0.1046,0
3.2575,91.9875,51.6433,76.9250,58.8241,0.0962,0
3.2804,0.0000,49.0611,56.2441,53.6160,0.0885,0
3.3334,0.0000,46.6080,24.0392,49.2364,0.0817,0
3.3859,314.6000,60.0076,237.1018,84.6666,0.1335,1
3.4187,248.6000,69.4373,244.0886,114.2015,0.1802,1
3.4430,371.1125,84.5210,324.9370,171.2737,0.2221,1
3.4683,456.3625,103.1131,417.5884,245.3777,0.2599,1
3.4871,314.6000,113.6874,363.0871,265.7249,0.2939,1
3.5204,-120.0375,102.0012,21.4236,162.9016,0.2665,0
3.5446,-125.2625,90.6380,-82.0059,93.1972,0.2419,0
3.5688,-112.4750,80.4824,-103.1727,48.0106,0.2197,0
3.5916,-67.7875,73.0689,-80.8811,24.8821,0.1997,0
3.6194,24.8875,70.6598,-25.5906,24.8830,0.1818,0
3.6449,-1.7875,67.0374,-15.4172,20.4669,0.1656,0
3.6669,-56.1000,60.8806,-33.4982,8.9034,0.1510,0
3.6902,-25.1625,56.5784,-30.0404,4.2050,0.1379,0
3.7163,0.0000,53.7495,-19.7722,3.6746,0.1261,0
3.7686,-73.1500,47.4045,-51.3303,-5.1999,0.1155,0
3.7956,-23.1000,43.8793,-42.1282,-7.0967,0.1060,0
3.8211,19.5250,42.6616,-28.6519,-4.5046,0.0974,0
3.8440,32.3125,42.1441,-6.4106,-1.2046,0.0896,0
3.8669,4.6750,40.2707,-2.3253,-0.7186,0.0827,0
3.8884,-26.2625,36.9440,-8.8157,-2.6702,0.0764,0
3.9105,-13.4750,34.4231,-9.9642,-3.4347,0.0708,0
3.9297,24.8875,33.9463,0.5496,-1.5744,0.0657,0
3.9558,43.0375,34.4008,19.3118,1.1522,0.0611,0
3.9769,44.1375,34.8877,29.6268,3.6025,0.0570,0
4.0003,13.2000,33.8033,23.4034,4.1141,0.0533,0
4.0198,-49.6375,29.6312,15.0477,1.4279,0.0500,0
4.0421,-88.0000,23.7497,-27.4240,-2.7731,0.0470,0
4.0620,0.0000,22.5622,-19.0570,-2.6503,0.0443,0
4.1153,0.0000,21.4341,-10.8705,-2.5394,0.0419,0
4.1678,-20.9000,19.3174,-15.1642,-3.2677,0.0397,0
4.1999,-75.2125,14.5909,-42.8729,-5.9800,0.0377,0
4.2282,-136.9500,7.0138,-95.9755,-10.6857,0.0359,0
4.2506,-55.0000,3.9132,-79.2222,-12.2073,0.0343,0
4.2764,0.0000,3.7175,-64.7894,-11.8056,0.0329,0
4.3444,0.0000,3.5316,-29.8771,-11.4324,0.0316,0
4.3967,-248.8750,-9.0887,-182.1699,-32.4345,0.0885,1
4.4217,-229.7625,-20.1224,-208.5878,-59.9827,0.1396,1
4.4415,-192.3625,-28.7344,-201.3171,-84.5584,0.1856,1
4.4674,-131.7250,-33.8839,-177.7756,-92.5334,0.1691,0
4.4900,0.0000,-32.1897,-96.0995,-78.2673,0.1542,0
4.5544,0.0000,-30.5802,-23.7067,-67.2507,0.1408,0
4.6073,-32.5875,-30.6806,-29.4914,-62.7902,0.1287,0
4.6241,289.0250,-14.6953,178.7253,-0.9369,0.1758,1
4.6482,582.0375,15.1413,511.2631,126.2861,0.2182,1
4.6731,352.9625,32.0324,389.9220,184.4077,0.2564,1
4.7017,227.2875,41.7951,279.2826,196.8757,0.2908,1
4.7247,-163.6250,31.5241,34.6412,80.9061,0.3217,1
4.7499,-768.7625,-8.4902,-654.2884,-216.0711,0.3495,1
4.7770,-535.4250,-34.8369,-555.9145,-335.6912,0.3746,1
4.8066,-417.1750,-53.9539,-448.1482,-368.0494,0.3971,1
4.8372,57.8875,-48.3618,-205.7992,-214.9673,0.3594,0
4.8663,563.8875,-17.7493,453.9275,83.6931,0.3835,1
4.8839,761.0625,21.1913,706.3396,358.1055,0.4051,1
4.9091,517.0000,45.9817,550.7884,425.5726,0.4246,1
4.9332,-219.0375,32.7307,182.7994,140.5628,0.4421,1
4.9642,-172.1500,22.4867,-94.3873,-2.6374,0.4579,1
4.9940,-171.0500,12.8099,-153.7976,-82.1510,0.4721,1
5.0201,0.0000,12.1694,-57.7358,-47.0789,0.4269,0
5.0723,-229.7625,0.0728,-198.2489,-128.2324,0.4442,1
5.0932,-356.4000,-17.7509,-309.8883,-233.1455,0.4598,1
5.1156,-290.4000,-31.3833,-296.5544,-260.2742,0.4738,1
5.1444,-13.4750,-30.4879,-205.1113,-154.5346,0.4284,0
5.1679,188.9250,-19.5172,64.5452,-1.4893,0.4456,1
5.1924,53.6250,-15.8601,57.3710,20.7240,0.4030,0
5.2179,-174.3500,-23.7846,-0.2208,-61.7407,0.4227,1
5.2394,-100.7875,-27.6348,-35.2893,-76.6746,0.3825,0
5.2630,0.0000,-26.2530,-26.5665,-50.1287,0.3462,0
5.3153,0.0000,-24.9404,-19.7930,-34.4086,0.3136,0
5.3685,-167.8875,-32.0877,-118.1313,-80.0897,0.3422,1
5.4009,-53.9000,-33.1784,-95.1477,-71.9706,0.3100,0
5.4336,-33.6875,-33.2038,-78.5145,-61.2127,0.2810,0
5.4545,-6.0500,-31.8461,-51.5076,-47.1512,0.2549,0
5.4742,0.0000,-30.2538,-29.2440,-36.2396,0.2314,0
5.5398,0.0000,-28.7411,-8.8815,-28.6192,0.2103,0
5.5923,18.5625,-26.3759,8.6200,-19.5958,0.1912,0
5.6239,7.8375,-24.6653,8.2469,-14.8190,0.1741,0
5.6452,17.4625,-22.5589,11.7221,-9.6956,0.1587,0
5.6626,38.7750,-19.4922,21.5738,-2.6751,0.1448,0
5.6839,-13.4750,-19.1913,10.6382,-4.1045,0.1324,0
5.7075,0.0000,-18.2318,7.6131,-3.6074,0.1211,0
5.8063,-112.4750,-22.9439,-72.4822,-15.6926,0.1110,0
5.8316,-78.3750,-25.7155,-74.4442,-22.0804,0.1019,0
5.8571,-32.5875,-26.0591,-67.3848,-23.0651,0.0937,0
5.8837,28.0500,-23.3536,-27.0881,-18.6516,0.0863,0
5.9137,10.0375,-21.6841,-8.7003,-16.3647,0.0797,0
5.9371,-43.3125,-22.7655,-20.1045,-18.3519,0.0737,0
5.9608,-50.7375,-24.1641,-26.7765,-20.5659,0.0684,0
5.9859,-63.5250,-26.1321,-34.3502,-23.2951,0.0635,0
6.0148,-72.0500,-28.4280,-47.5012,-26.1802,0.0592,0
6.0387,-85.9375,-31.3035,-62.2784,-29.4823,0.0553,0
6.0659,-51.8375,-32.3302,-58.4988,-30.6388,0.0517,0
6.0952,-55.0000,-33.4637,-57.3030,-31.8218,0.0486,0
6.1193,-29.4250,-33.2618,-52.1052,-31.7122,0.0457,0
6.1415,39.8750,-29.6049,-18.5867,-28.6245,0.0431,0
6.1678,58.9875,-25.1753,21.8160,-25.0481,0.0408,0
6.1914,0.0000,-23.9165,12.5066,-24.0778,0.0387,0
6.2577,-23.1000,-23.8757,-6.4651,-24.0418,0.0369,0
6.2747,1.5125,-22.6063,-4.5779,-23.1428,0.0352,0
6.2950,36.5750,-19.6472,9.9387,-21.1327,0.0337,0
6.3190,48.4000,-16.2449,27.0505,-18.8873,0.0323,0
6.3418,-6.0500,-15.7351,15.9912,-18.4885,0.0311,0
6.3667,-37.9500,-16.8459,7.9676,-19.0715,0.0300,0
6.3921,-19.8000,-16.9936,1.3675,-19.0926,0.0290,0
6.4159,-10.3125,-16.6595,-1.5967,-18.8462,0.0281,0
6.4350,-29.4250,-17.2978,-9.3782,-19.1346,0.0273,0
6.4586,0.0000,-16.4329,-6.7745,-18.6269,0.0265,0
6.5260,0.0000,-15.6113,-3.7507,-18.1448,0.0259,0
6.5790,-47.5750,-17.2094,-26.0904,-18.8891,0.0253,0
6.6009,-48.5375,-18.7759,-33.7136,-19.6233,0.0248,0
6.6172,-65.5875,-21.1164,-44.1401,-20.7396,0.0243,0
6.6414,-40.0125,-22.0612,-42.5531,-21.1994,0.0239,0
6.6644,0.0000,-20.9582,-32.7596,-20.7018,0.0235,0
6.7300,0.0000,-19.9103,-21.5635,-20.2231,0.0231,0
6.7830,117.5625,-13.0366,70.0311,-17.0799,0.0228,0
6.8407,41.9375,-10.2879,54.1140,-15.7502,0.0225,0
6.8706,-27.3625,-11.1417,33.3298,-16.0089,0.0223,0
6.9013,-37.9500,-12.4821,0.9129,-16.4927,0.0221,0
6.9281,0.0000,-11.8580,0.5528,-16.1324,0.0218,0
6.9951,0.0000,-11.2651,0.2424,-15.7829,0.0217,0
7.0476,2269.4376,102.7701,2180.7443,165.8799,0.0795,1
7.0929,2275.7626,211.4197,2270.6241,443.4248,0.1315,1
7.1141,1309.5500,266.3262,1603.7341,597.9334,0.1784,1
7.1392,-436.2875,231.1955,-254.3930,369.8344,0.2206,1
7.1645,-1082.9500,165.4882,-1027.2629,-5.7052,0.2585,1
7.1921,-996.7375,107.3770,-998.9603,-295.7276,0.2926,1
7.2174,-922.0750,55.9044,-929.3176,-498.2772,0.3234,1
7.2335,-623.8375,21.9173,-681.1235,-542.3543,0.3510,1
7.2554,-473.6875,-2.8630,-514.3576,-516.5398,0.3759,1
7.2761,-576.9500,-31.5673,-563.8489,-540.6039,0.3983,1
7.2976,-617.5125,-60.8646,-606.1647,-572.7910,0.4185,1
7.3222,-255.2000,-70.5813,-387.1183,-434.1118,0.4367,1
7.3507,-37.9500,-68.9498,-209.7510,-277.6303,0.3950,0
7.3725,175.0375,-56.7504,72.4669,-89.5493,0.4155,1
7.4018,210.2375,-43.4010,183.1882,40.5417,0.4339,1
7.4253,-77.4125,-45.1016,31.1069,-5.7613,0.3926,0
7.4788,-167.8875,-51.2409,-25.6825,-72.7673,0.4133,1
7.5043,-173.2500,-57.3413,-102.3342,-116.1724,0.4320,1
7.5276,-101.8875,-59.5687,-102.1251,-110.5903,0.3908,0
7.5550,-59.2625,-59.5533,-85.5531,-92.4361,0.3537,0
7.5809,-63.5250,-59.7519,-79.2730,-83.1752,0.3203,0
7.5969,-107.2500,-62.1268,-86.4636,-90.1639,0.2903,0
7.6164,-98.7250,-63.9567,-90.2601,-92.4177,0.2633,0
7.6340,-48.5375,-63.1858,-83.5230,-81.9332,0.2389,0
7.6589,0.0000,-60.0265,-53.7874,-64.1502,0.2170,0
7.7260,0.0000,-57.0252,-18.7022,-51.4909,0.1973,0
7.7797,-170.0875,-62.6783,-99.5850,-79.6700,0.2376,1
7.7991,-148.7750,-66.9831,-118.3448,-94.5859,0.2158,0
7.8294,-20.9000,-64.6790,-100.4065,-80.1243,0.1963,0
7.8513,68.6125,-58.0144,-13.4713,-53.5550,0.1786,0
7.8756,0.0000,-55.1137,-6.3628,-44.8378,0.1628,0
7.9426,0.0000,-52.3580,-1.8840,-38.1797,0.1485,0
7.9951,39.8750,-47.7463,25.6729,-27.5921,0.1356,0
8.0240,-31.4875,-46.9334,5.5285,-28.0754,0.1241,0
8.0549,-51.8375,-47.1786,-7.0018,-30.7765,0.1137,0
8.0782,4.6750,-44.5859,-5.4292,-27.0788,0.1043,0
8.1081,6.7375,-42.0197,-2.7506,-23.8367,0.0959,0
8.1320,29.1500,-38.4613,6.3726,-19.1587,0.0883,0
8.1659,105.8750,-31.2444,62.0795,-8.9737,0.0815,0
8.1927,0.0000,-29.6822,41.6237,-8.2979,0.0753,0
8.2594,0.0000,-28.1981,28.7922,-7.7188,0.0698,0
8.3130,-22.0000,-27.8882,4.9581,-8.6443,0.0648,0
8.3417,-12.3750,-27.1125,-1.1469,-8.8693,0.0603,0
8.3668,-63.5250,-28.9332,-29.0023,-11.9459,0.0563,0
8.3997,-77.4125,-31.3571,-56.1544,-15.3935,0.0527,0
8.4241,-86.9000,-34.1343,-71.6955,-18.9255,0.0494,0
8.4488,-44.2750,-34.6413,-59.9134,-20.1032,0.0465,0
8.4713,29.1500,-31.4518,-48.3642,-17.9454,0.0438,0
8.4987,51.5625,-27.3010,-3.1649,-15.0657,0.0414,0
8.5209,-11.2750,-26.4997,-6.0773,-14.9168,0.0393,0
8.5462,-31.4875,-26.7491,-13.5916,-15.5358,0.0374,0
8.5664,2.4750,-25.2879,-9.0717,-14.8943,0.0356,0
8.5854,110.1375,-18.5166,47.3710,-10.6357,0.0341,0
8.6044,116.4625,-11.7677,84.2343,-6.4855,0.0327,0
8.6209,0.0000,-11.1793,54.0194,-6.2820,0.0314,0
8.6739,-81.6750,-14.7041,-3.0184,-8.5626,0.0302,0
8.7055,19.5250,-12.9926,1.1878,-7.7417,0.0292,0
8.7395,28.0500,-10.9405,8.7745,-6.7287,0.0283,0
8.7698,-98.7250,-15.3297,-39.3739,-9.2560,0.0275,0
8.7983,-96.5250,-19.3895,-68.7499,-11.5883,0.0267,0
8.8191,-61.3250,-21.4863,-65.8039,-12.8840,0.0261,0
8.8410,-61.3250,-23.4782,-64.1191,-14.1167,0.0254,0
8.8618,0.0000,-22.3043,-53.6230,-13.7652,0.0249,0
8.9262,0.0000,-21.1891,-27.6239,-13.4291,0.0244,0
8.9785,174.0750,-11.4259,121.6954,1.9407,0.0820,1
9.0020,174.0750,-2.1508,152.5236,24.9678,0.1338,1
9.0258,51.5625,0.5348,110.8575,28.2229,0.1224,0
9.0752,0.0000,0.5081,69.8050,25.0575,0.1122,0
9.1434,0.0000,0.4827,26.6545,22.4781,0.1029,0
9.1962,-43.3125,-1.7071,-18.2213,16.2512,0.0946,0
9.2217,31.3500,-0.0542,-2.4577,17.5675,0.0872,0
9.2432,51.5625,2.5266,6.1968,20.3029,0.0805,0
9.2681,2.4750,2.5240,5.6035,18.9762,0.0744,0
9.2916,-78.3750,-1.5209,-25.7784,12.2613,0.0690,0
9.3167,-97.6250,-6.3261,-61.7256,5.2200,0.0641,0
9.3393,17.4625,-5.1367,-40.1689,5.9505,0.0597,0
9.3582,22.8250,-3.7386,-27.9907,6.8905,0.0557,0
9.3791,-29.4250,-5.0229,-28.2698,4.9972,0.0521,0
9.3988,-23.1000,-5.9268,-27.2628,3.6227,0.0489,0
9.4207,-70.9500,-9.1779,-36.1412,0.1903,0.0460,0
9.4424,0.0000,-8.7190,-29.5231,0.1820,0.0434,0
9.4949,230.4500,3.2394,170.4192,22.9976,0.0991,1
9.5571,313.6375,18.7593,288.5686,66.3536,0.1492,1
9.5827,247.5000,30.1963,264.2990,101.5425,0.1943,1
9.6070,-345.8125,11.3959,-178.4917,-3.5104,0.2348,1
9.6259,-1553.7500,-66.8614,-1405.5819,-424.1649,0.2713,1
9.6541,-995.6375,-113.3002,-1042.1799,-598.0144,0.3042,1
9.6788,-514.1125,-133.3408,-652.4358,-570.0086,0.3338,1
9.7037,124.9875,-120.4244,-99.7892,-359.8329,0.3024,0
9.7303,0.0000,-114.4032,-25.5147,-261.1770,0.2742,0
9.7961,-214.7750,-119.4218,-164.6158,-246.9430,0.3068,1
9.8204,-552.4750,-141.0744,-406.4339,-349.6258,0.3361,1
9.8404,-723.9375,-170.2176,-639.9535,-485.3030,0.3625,1
9.8637,-509.8500,-187.1992,-551.5505,-494.7836,0.3862,1
9.8839,-317.0750,-193.6930,-475.4116,-422.3493,0.4076,1
9.9084,-171.0500,-192.5608,-289.6806,-315.0844,0.4268,1
9.9311,-79.4750,-186.9065,-140.5066,-224.1021,0.3862,0
9.9542,0.0000,-177.5612,-35.4160,-145.7691,0.3495,0
10.0109,0.0000,-168.6832,-5.1462,-99.6205,0.3166,0
10.0637,0.0000,-160.2490,-0.9790,-71.0365,0.2869,0
10.1161,16.3625,-151.4184,12.4608,-48.2922,0.2602,0
10.1792,-188.1000,-153.2525,-60.9872,-89.4253,0.2942,1
10.2042,-221.2375,-156.6518,-143.2060,-132.2367,0.3248,1
10.2265,-162.5250,-156.9454,-152.5783,-142.9076,0.3523,1
10.2510,-81.6750,-153.1819,-128.7799,-123.3695,0.3191,0
10.2750,-47.5750,-147.9016,-109.0716,-101.4518,0.2892,0
10.3004,-105.0500,-145.7590,-108.0506,-102.3954,0.2623,0
10.3282,-132.6875,-145.1054,-111.8259,-109.6059,0.2380,0
10.3542,-120.0375,-143.8520,-113.2432,-111.8615,0.2162,0
10.3781,-53.9000,-139.3544,-94.7009,-100.4660,0.1966,0
10.4085,-58.1625,-135.2948,-78.7465,-92.8960,0.1789,0
10.4730,-147.6750,-135.9138,-98.8042,-101.8277,0.1630,0
10.4997,-134.8875,-135.8625,-108.9972,-106.7452,0.1487,0
10.5198,-101.8875,-134.1638,-107.6087,-106.0852,0.1359,0
10.5476,-97.6250,-132.3368,-105.6361,-105.0337,0.1243,0
10.5711,-84.8375,-129.9618,-101.9876,-102.7343,0.1139,0
10.5873,-101.8875,-128.5581,-101.9751,-102.6458,0.1045,0
10.6080,-105.0500,-127.3827,-102.4007,-102.8767,0.0960,0
10.6271,-105.0500,-126.2661,-102.7117,-103.0688,0.0884,0
10.6439,0.0000,-119.9528,-66.3332,-94.6607,0.0816,0
10.6964,0.0000,-113.9551,-21.4563,-87.5213,0.0754,0
10.7492,-52.8000,-110.8974,-39.2835,-85.0951,0.0699,0
10.7765,-11.2750,-105.9163,-26.9582,-80.3049,0.0649,0
10.7993,-55.0000,-103.3705,-35.5176,-78.7764,0.0604,0
10.8251,-30.5250,-99.7282,-33.8974,-76.0569,0.0564,0
10.8464,56.9250,-91.8955,7.4597,-69.0454,0.0527,0
10.8666,85.6625,-83.0176,48.5101,-61.3947,0.0495,0
10.8867,61.1875,-75.8074,55.0257,-55.6937,0.0465,0
10.9074,54.7250,-69.2807,54.8775,-50.8512,0.0439,0
10.9318,81.4000,-61.7467,69.1721,-45.3666,0.0415,0
10.9525,102.7125,-53.5237,86.4929,-39.5435,0.0393,0
10.9766,35.6125,-49.0669,63.8596,-36.7333,0.0374,0
10.9959,20.6250,-45.5823,51.9940,-34.6884,0.0357,0
11.0183,0.0000,-43.3032,44.8170,-33.5060,0.0341,0
11.0826,14.3000,-40.4231,30.9780,-31.9437,0.0327,0
11.1070,31.3500,-36.8344,31.0619,-29.9556,0.0314,0
11.1233,-2.7500,-35.1302,22.7693,-29.1321,0.0303,0
11.1475,5.7750,-33.0849,16.8373,-28.1114,0.0292,0
11.1706,49.3625,-28.9626,24.0239,-25.9174,0.0283,0
11.1944,40.8375,-25.4726,26.5720,-24.0826,0.0275,0
11.2225,31.3500,-22.6314,27.2972,-22.6004,0.0267,0
11.2448,0.0000,-21.4999,21.2286,-22.0114,0.0261,0
11.3104,0.0000,-20.4249,10.6784,-21.4510,0.0255,0
11.3630,23.7875,-18.2142,15.2435,-20.3240,0.0249,0
11.3905,31.3500,-15.7360,17.7702,-19.0621,0.0244,0
11.4139,-2.7500,-15.0867,13.6220,-18.6710,0.0240,0
11.4359,4.6750,-14.0986,11.7073,-18.1205,0.0236,0
11.4608,0.0000,-13.3937,8.6131,-17.6997,0.0232,0
11.5264,0.0000,-12.7240,4.5357,-17.2943,0.0229,0
11.5798,14.3000,-11.3728,7.8921,-16.5800,0.0226,0
11.6072,12.1000,-10.1992,8.6734,-15.9390,0.0223,0
11.6302,35.6125,-7.9086,14.1110,-14.7990,0.0221,0
11.6531,34.5125,-5.7875,19.4323,-13.7189,0.0219,0
11.6761,48.4000,-3.0782,28.9017,-12.3701,0.0217,0
11.7006,33.4125,-1.2536,30.4029,-11.3839,0.0215,0
11.7253,21.7250,-0.1047,27.9121,-10.6758,0.0214,0
11.7506,0.0000,-0.0995,23.0710,-10.4490,0.0212,0
11.8193,-14.5750,-0.8232,5.9414,-10.5361,0.0211,0
11.8729,16.3625,0.0360,9.2050,-9.9709,0.0210,0
11.8964,-22.0000,-1.0658,0.7868,-10.2225,0.0209,0
11.9194,-69.8500,-4.5050,-28.9468,-11.4639,0.0208,0
11.9458,-45.3750,-6.5485,-36.4559,-12.1671,0.0207,0
11.9710,-90.2000,-10.7310,-63.8441,-13.7795,0.0207,0
11.9950,-108.2125,-15.6051,-87.4105,-15.7246,0.0206,0
12.0166,-95.4250,-19.5961,-91.3342,-17.3614,0.0205,0
12.0382,-7.0125,-18.9669,-66.5474,-17.1494,0.0205,0
12.0621,34.5125,-16.2930,-34.6537,-16.0937,0.0204,0
12.0862,1.5125,-15.4027,-20.6557,-15.7347,0.0204,0
12.1141,0.0000,-14.6326,-11.5687,-15.4144,0.0204,0
12.1709,-9.2125,-14.3616,-10.2377,-15.2884,0.0203,0
12.1924,-10.3125,-14.1591,-10.2608,-15.1875,0.0203,0
12.2150,0.4125,-13.4305,-6.7532,-14.8715,0.0203,0
12.2362,32.3125,-11.1434,8.2056,-13.9169,0.0202,0
12.2609,87.7250,-6.2000,50.1978,-11.8629,0.0202,0
12.2997,107.9375,-0.4931,88.4381,-9.4444,0.0202,0
12.3181,163.3500,7.6991,129.0777,4.0627,0.0782,1
12.3377,138.8750,14.2579,134.3905,13.8166,0.0724,0
12.3575,45.1000,15.8000,99.4351,15.9162,0.0671,0
12.3902,-27.3625,13.6419,60.4144,13.2154,0.0624,0
12.4144,-144.5125,5.7341,-62.3110,4.0413,0.0582,0
12.4378,-190.3000,-4.0676,-147.6817,-17.7926,0.1123,1
12.4642,0.0000,-3.8642,-72.6797,-15.9579,0.1031,0
