Timestamp_s,Raw_Input,Standard_EMA,OneEuro,BVIC_Output,Stiffness_Alpha,Mode_State
2.0085,17.0500,-1.0681,2.5521,-0.3870,0.0200,0
2.0395,-26.6750,-2.3484,-3.8766,-0.9128,0.0200,0
2.0701,-17.0500,-3.0835,-6.1935,-1.2355,0.0200,0
2.0984,0.0000,-2.9293,-5.1516,-1.2108,0.0200,0
2.1510,0.0000,-2.7829,-3.6278,-1.1866,0.0200,0
2.2037,-11.6875,-3.2281,-5.7267,-1.3966,0.0200,0
2.2352,-3.1625,-3.2248,-5.2887,-1.4319,0.0200,0
2.2682,-9.6250,-3.5448,-6.1073,-1.5958,0.0200,0
2.2989,0.0000,-3.3676,-5.0195,-1.5639,0.0200,0
2.3676,0.0000,-3.1992,-3.2699,-1.5326,0.0200,0
2.4196,0.0000,-3.0392,-2.3003,-1.5020,0.0200,0
2.4722,0.0000,-2.8873,-1.6116,-1.4719,0.0200,0
2.5243,0.0000,-2.7429,-1.1377,-1.4425,0.0200,0
2.5763,0.0000,-2.6058,-0.8085,-1.4136,0.0200,0
2.6292,0.0000,-2.4755,-0.5766,-1.3854,0.0200,0
2.6830,0.0000,-2.3517,-0.4126,-1.3577,0.0200,0
2.7351,0.0000,-2.2341,-0.3001,-1.3305,0.0200,0
2.7872,0.0000,-2.1224,-0.2195,-1.3039,0.0200,0
2.8403,-26.6750,-3.3500,-10.0815,-1.8113,0.0200,0
2.9208,18.1500,-2.2750,1.1385,-1.4121,0.0200,0
2.9598,22.4125,-1.0407,8.1361,-0.9356,0.0200,0
2.9806,0.0000,-0.9886,6.7550,-0.9169,0.0200,0
3.0344,0.0000,-0.9392,4.8055,-0.8985,0.0200,0
3.0874,-14.8500,-1.6347,-1.7326,-1.1776,0.0200,0
3.1371,-8.5250,-1.9793,-4.0043,-1.3245,0.0200,0
3.1674,6.4625,-1.5572,-2.1617,-1.1688,0.0200,0
3.1961,0.0000,-1.4793,-1.8249,-1.1454,0.0200,0
3.2490,0.0000,-1.4053,-1.3555,-1.1225,0.0200,0
3.3008,-14.8500,-2.0776,-5.6148,-1.3970,0.0200,0
3.3413,-8.5250,-2.3999,-6.3926,-1.5396,0.0200,0
3.3602,15.9500,-1.4825,-3.0357,-1.1898,0.0200,0
3.3821,12.7875,-0.7690,0.4445,-0.9103,0.0200,0
3.4206,0.0000,-0.7305,0.3085,-0.8921,0.0200,0
3.4740,0.0000,-0.6940,0.2004,-0.8742,0.0200,0
3.5267,-1.1000,-0.7143,-0.2140,-0.8787,0.0200,0
3.5581,-15.9500,-1.4761,-3.2973,-1.1802,0.0200,0
3.5920,-13.8875,-2.0966,-5.9554,-1.4343,0.0200,0
3.6221,0.0000,-1.9918,-4.8061,-1.4056,0.0200,0
3.6907,0.0000,-1.8922,-3.3210,-1.3775,0.0200,0
3.7439,0.0000,-1.7976,-2.4386,-1.3500,0.0200,0
3.7974,2.2000,-1.5977,-1.0947,-1.2790,0.0200,0
3.8572,0.0000,-1.5178,-0.7566,-1.2534,0.0200,0
3.9100,0.0000,-1.4419,-0.5451,-1.2283,0.0200,0
3.9630,0.0000,-1.3699,-0.3948,-1.2037,0.0200,0
4.0446,-31.9000,-2.8964,-15.6084,-1.8177,0.0200,0
4.0730,0.0000,-2.7515,-13.0200,-1.7813,0.0200,0
4.1253,0.0000,-2.6140,-9.0285,-1.7457,0.0200,0
4.2089,2.2000,-2.3733,-3.9891,-1.6668,0.0200,0
4.2684,0.0000,-2.2546,-2.5390,-1.6334,0.0200,0
4.3012,0.0000,-2.1419,-1.9302,-1.6008,0.0200,0
4.3537,0.0000,-2.0348,-1.3015,-1.5688,0.0200,0
4.4064,-3.1625,-2.0912,-1.8569,-1.6006,0.0200,0
4.4766,36.3000,-0.1716,17.6152,-0.8426,0.0200,0
4.5085,0.0000,-0.1630,13.5647,-0.8258,0.0200,0
4.5692,0.0000,-0.1549,9.6117,-0.8093,0.0200,0
4.6213,-27.6375,-1.5290,-6.3459,-1.3458,0.0200,0
4.6574,1.1000,-1.3976,-4.1977,-1.2969,0.0200,0
4.6923,9.6250,-0.8464,-1.4184,-1.0785,0.0200,0
4.7170,0.0000,-0.8041,-1.2162,-1.0569,0.0200,0
4.7913,0.0000,-0.7639,-0.8255,-1.0358,0.0200,0
4.8444,136.4000,6.0943,88.0821,1.7130,0.0200,0
4.8851,2133.7249,112.4758,2033.9759,168.0099,0.0780,1
4.9197,7054.1625,459.5602,6961.3797,1064.5870,0.1302,1
4.9588,0.0000,436.5822,509.6169,937.7095,0.1192,0
5.0111,0.0000,414.7530,26.2613,835.2535,0.1093,0
5.0660,2402.1249,514.1216,2233.0411,1083.3453,0.1583,1
5.1121,1487.0625,562.7687,1827.2985,1165.0989,0.2025,1
5.1432,601.8375,564.7221,730.7218,1028.6477,0.2423,1
5.1728,0.0000,536.4860,56.8037,802.3177,0.2200,0
5.2268,0.0000,509.6617,3.1720,641.8348,0.2000,0
5.2805,338.8000,501.1186,305.0287,569.0999,0.2400,1
5.3250,519.8875,502.0571,475.0018,555.5163,0.2760,1
5.3793,0.0000,476.9542,48.2558,416.4052,0.2504,0
5.4485,0.0000,453.1065,5.0106,321.7248,0.2274,0
5.5006,45.7875,432.7406,38.4186,264.7056,0.2066,0
5.5459,48.9500,413.5510,46.3376,224.1490,0.1880,0
5.5805,-19.1125,391.9179,-0.1442,182.5083,0.1712,0
5.6203,0.0000,372.3220,-0.0436,154.0262,0.1561,0
5.6730,0.0000,353.7059,-0.0129,132.0846,0.1425,0
5.7254,0.0000,336.0206,-0.0045,114.8861,0.1302,0
5.7774,-144.9250,311.9733,-109.0530,83.9200,0.1192,0
5.8032,-191.6750,286.7909,-162.4508,37.8216,0.1673,1
5.8197,0.0000,272.4513,-116.2038,32.0522,0.1525,0
5.8911,0.0000,258.8288,-53.9650,27.5878,0.1393,0
5.9442,-51.1500,243.3298,-52.7514,17.5598,0.1274,0
6.0111,22.4125,232.2840,-4.6894,18.1258,0.1166,0
6.0469,0.0000,220.6698,-2.5262,16.1870,0.1070,0
6.1106,0.0000,209.6363,-1.1319,14.5964,0.0983,0
6.1640,9.6250,199.6357,4.1784,14.1468,0.0904,0
6.2166,-12.7875,189.0146,-2.3128,11.9006,0.0834,0
6.2411,-34.1000,177.8588,-8.1266,8.3561,0.0771,0
6.2721,0.0000,168.9659,-6.7133,7.7599,0.0713,0
6.3303,0.0000,160.5176,-4.7177,7.2461,0.0662,0
6.3842,0.0000,152.4917,-3.2963,6.7997,0.0616,0
6.4392,-63.9375,141.6702,-33.0013,2.7370,0.0574,0
6.4712,-60.6375,131.5549,-44.4116,-0.6656,0.0537,0
6.5013,0.0000,124.9771,-34.8234,-0.6321,0.0503,0
6.5539,0.0000,118.7283,-21.7889,-0.6022,0.0473,0
6.6065,3.1625,112.9500,-10.6672,-0.4344,0.0446,0
6.6340,-18.1500,106.3950,-12.5449,-1.1803,0.0421,0
6.6738,-42.6250,98.9440,-19.9464,-2.8337,0.0399,0
6.7023,0.0000,93.9968,-15.7520,-2.7263,0.0379,0
6.7640,0.0000,89.2969,-9.1764,-2.6278,0.0361,0
6.8185,-18.1500,83.9246,-11.9970,-3.1634,0.0345,0
6.8571,-29.8375,78.2365,-16.4185,-4.0450,0.0331,0
6.8803,-26.6750,72.9909,-18.4601,-4.7635,0.0317,0
6.9104,-40.4250,67.3201,-25.3320,-5.8537,0.0306,0
6.9370,0.0000,63.9541,-20.9481,-5.6810,0.0295,0
6.9890,0.0000,60.7564,-14.0373,-5.5187,0.0286,0
7.0429,0.0000,57.7186,-8.6540,-5.3658,0.0277,0
7.0951,0.0000,54.8327,-5.3124,-5.2212,0.0269,0
7.1480,0.0000,52.0910,-3.2799,-5.0842,0.0262,0
7.2162,0.0000,49.4865,-1.8943,-4.9540,0.0256,0
7.2690,4.2625,47.2253,0.3531,-4.7230,0.0251,0
7.3131,2.2000,44.9740,0.9302,-4.5531,0.0246,0
7.3501,-3.1625,42.5672,-0.0596,-4.5196,0.0241,0
7.4093,0.0000,40.4388,-0.0405,-4.4125,0.0237,0
7.5041,2.2000,38.5269,0.9081,-4.2583,0.0233,0
7.5495,6.4625,36.9237,2.4693,-4.0119,0.0230,0
7.5658,-14.8500,34.3350,0.3621,-4.2578,0.0227,0
7.5839,0.0000,32.6182,0.3144,-4.1623,0.0224,0
7.6361,0.0000,30.9873,0.2225,-4.0700,0.0222,0
7.6882,4.2625,29.6511,1.2659,-3.8870,0.0220,0
7.7354,43.7250,30.3548,18.8837,-2.8509,0.0218,0
7.7670,41.5250,30.9133,27.3212,-1.8929,0.0216,0
7.7993,0.0000,29.3676,20.4361,-1.8524,0.0214,0
7.8625,0.0000,27.8992,13.9468,-1.8129,0.0213,0
7.9151,18.1500,27.4118,14.9983,-1.3906,0.0212,0
7.9623,-17.0500,25.1887,2.7682,-1.7201,0.0210,0
7.9980,-37.2625,22.0661,-14.3048,-2.4642,0.0209,0
8.0324,0.0000,20.9628,-9.4296,-2.4129,0.0208,0
8.0848,0.0000,19.9147,-6.0008,-2.3628,0.0208,0
8.1368,0.0000,18.9189,-4.1587,-2.3139,0.0207,0
8.1891,-20.2125,16.9624,-10.1197,-2.6829,0.0206,0
8.2344,-6.3250,15.7980,-8.9890,-2.7577,0.0206,0
8.2580,0.0000,15.0081,-7.7428,-2.7012,0.0205,0
8.3101,0.0000,14.2577,-5.5683,-2.6460,0.0204,0
8.3630,-55.4125,10.7742,-28.1969,-3.7226,0.0204,0
8.4042,19.2500,11.1980,-15.1631,-3.2548,0.0204,0
8.4413,23.5125,11.8137,-0.0242,-2.7107,0.0203,0
8.4701,0.0000,11.2230,-0.0167,-2.6557,0.0203,0
8.5322,0.0000,10.6619,-0.0092,-2.6019,0.0203,0
8.5844,0.0000,10.1288,-0.0058,-2.5492,0.0202,0
8.6365,-12.7875,8.9830,-3.5779,-2.7562,0.0202,0
8.6881,0.0000,8.5338,-2.5421,-2.7005,0.0202,0
8.7454,0.0000,8.1071,-1.7431,-2.6460,0.0202,0
8.7974,0.0000,7.7018,-1.2338,-2.5927,0.0202,0
8.8495,-12.7875,6.6773,-4.4588,-2.7980,0.0201,0
8.8883,6.4625,6.6666,-1.9232,-2.6117,0.0201,0
8.9181,0.0000,6.3332,-1.5542,-2.5591,0.0201,0
8.9694,0.0000,6.0166,-1.1060,-2.5077,0.0201,0
9.0206,0.0000,5.7157,-0.7923,-2.4573,0.0201,0
9.0741,7.4250,5.8012,1.8936,-2.2588,0.0201,0
9.0964,-21.3125,4.4455,-2.1456,-2.6413,0.0201,0
9.1359,0.0000,4.2232,-1.6129,-2.5883,0.0201,0
9.1882,0.0000,4.0121,-1.1582,-2.5364,0.0201,0
9.2403,-1.1000,3.7565,-1.1423,-2.5076,0.0201,0
9.2860,-7.4250,3.1974,-2.8767,-2.6062,0.0200,0
9.3082,-27.6375,1.6557,-8.7766,-3.1079,0.0200,0
9.3384,-12.7875,0.9335,-9.9539,-3.3019,0.0200,0
9.3600,0.0000,0.8868,-8.1165,-3.2357,0.0200,0
9.4131,0.0000,0.8425,-5.7558,-3.1709,0.0200,0
9.4652,-21.3125,-0.2653,-11.2979,-3.5343,0.0200,0
9.5100,-47.9875,-2.6514,-27.4629,-4.4245,0.0200,0
9.5461,-58.5750,-5.4476,-41.4125,-5.5088,0.0200,0
9.5803,0.0000,-5.1752,-30.6966,-5.3985,0.0200,0
9.6339,0.0000,-4.9164,-20.2087,-5.2904,0.0200,0
9.6859,-7.4250,-5.0418,-15.4161,-5.3331,0.0200,0
9.7212,-34.1000,-6.4948,-18.8307,-5.9089,0.0200,0
9.7529,-40.4250,-8.1913,-24.4924,-6.5997,0.0200,0
9.7799,0.0000,-7.7817,-20.2042,-6.4676,0.0200,0
9.8446,0.0000,-7.3926,-11.6391,-6.3382,0.0200,0
9.8975,0.0000,-7.0230,-7.0031,-6.2114,0.0200,0
9.9561,-27.6375,-8.0537,-12.8030,-6.6401,0.0200,0
9.9843,15.9500,-6.8535,-4.9427,-6.1881,0.0200,0
10.0173,0.0000,-6.5109,-3.4361,-6.0643,0.0200,0
10.0720,0.0000,-6.1853,-2.0614,-5.9430,0.0200,0
10.1242,0.0000,-5.8760,-1.3024,-5.8241,0.0200,0
10.1769,0.0000,-5.5822,-0.8462,-5.7076,0.0200,0
10.2294,0.0000,-5.3031,-0.5662,-5.5934,0.0200,0
10.2824,0.0000,-5.0380,-0.3868,-5.4815,0.0200,0
10.3353,0.0000,-4.7861,-0.2696,-5.3719,0.0200,0
